,order_id,price,trade_id,timestamp,side,msg_orginal_type
92,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
93,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
94,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
95,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
96,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
97,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
98,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
99,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
100,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
101,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
102,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
103,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
104,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
105,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
106,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
107,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
108,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
109,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
110,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
111,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
112,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
113,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
114,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
115,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
116,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
117,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
118,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
119,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
120,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
121,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
122,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
123,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
124,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
125,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
126,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
127,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
128,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
129,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
130,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
131,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
132,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
133,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
134,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
135,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
136,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
137,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
138,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
139,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
140,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
141,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
142,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
143,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
144,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
145,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
146,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
147,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
148,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
149,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
150,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
151,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
152,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
153,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
154,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
155,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
156,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
157,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
158,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
159,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
160,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
161,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
162,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
163,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
164,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
165,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
166,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
167,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
168,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
169,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
170,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
171,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
172,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
173,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
174,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
175,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
176,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
177,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
178,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
179,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
180,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
181,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
182,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
183,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
184,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
185,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
186,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
187,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
188,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
189,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
190,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
191,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
192,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
193,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
194,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
195,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
196,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
197,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
198,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
199,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
200,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
201,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
202,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
203,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
204,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
205,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
206,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
207,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
208,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
209,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
210,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
211,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
212,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
213,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
214,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
215,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
216,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
217,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
218,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
219,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
220,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
221,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
222,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
223,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
224,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
225,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
226,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
227,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
228,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
229,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
230,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
231,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
232,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
233,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
234,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
235,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
236,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
237,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
238,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
239,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
240,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
241,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
242,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
243,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
244,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
245,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
246,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
247,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
248,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
249,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
250,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
251,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
252,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
253,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
254,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
255,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
256,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
257,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
258,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
259,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
260,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
261,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
262,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
263,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
264,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
265,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
266,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
267,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
268,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
269,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
270,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
271,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
272,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
273,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
274,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
275,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
276,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
277,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
278,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
279,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
280,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
281,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
282,,48194.5,d57f3bd2-1d3e-5de0-847c-7f9fb1ae41fd,1640222762001,Sell,trade
283,,48194.5,e621d6f6-d36c-542e-8049-c0ab9b5c4ff1,1640222762010,Sell,trade
284,,48194.5,cafadfee-6d59-517f-a738-4f03a95163f3,1640222762001,Sell,trade
285,,48194.5,122b9ecd-771e-5253-974c-854b16817ee5,1640222762001,Sell,trade
